공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
(주)스카이오토넷 - 자율주행사업부 HW회로설계 개발자 (경력),(주)스카이오토넷,등록일 23/10/10,~ 12/08(금),서울 서초구,경력4년↑,초대졸↑,정규직,,"머신러닝, 솔루션, 영상처리, 임베디드, 자율주행 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46724054&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
자율주행 및 전문서비스로봇 기구설계 엔지니어 채용-경력 우대,(주)로보아이,등록일 23/10/05,~ 11/04(토),경북 구미시,신입·경력,대졸↑,정규직,"3,200 만원","자율주행, R&D, 로봇설계, 기계조작원, 기계설계 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46692115&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
자율주행 및 전문서비스로봇 제어/SW 엔지니어 채용-경력직우대,(주)로보아이,등록일 23/10/09,~ 11/08(수),대구 수성구,신입·경력,대졸↑,정규직,"3,200 만원","자율주행, 임베디드, C#, C++, C언어 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46718849&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[사세확장 충원] 자율주행차 운영 및 데이터 관리(세종),(주)오토노머스에이투지,등록일 23/10/05,채용시,세종특별자치시,경력무관,초대졸↑,계약직,250 (면접 후 협의),"자율주행, 데이터분석가, 유지보수, 자율주행, R&D 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46694600&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
자율주행로봇&협동로봇 운영 엔지니어 채용 (신입/경력),인아텍앤코포 (주),수정일 23/10/10,~ 10/31(화),인천 남동구,경력무관,초대졸↑,정규직,,"기계조작원, 자동화라인, 메카트로닉스, 기구설계, 전장설계 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46722731&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
한국생산기술연구원 자율주행분야 연구보조 모집 공고,한국생산기술연구원,등록일 23/09/27,~ 10/16(월),광주 북구,경력무관,대졸↑,계약직·아르바이트,,"자율주행, 알고리즘, 자율주행, AI(인공지능), Python 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46666543&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
"[자율주행/서울] Deep Learning, SW Engineer",(주)아데코코리아,등록일 23/10/05,~ 11/04(토),서울 강남구,경력무관,대졸↑,정규직,,"알고리즘, 영상처리, 이미지프로세싱, 임베디드, 자율주행 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697504&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[1000대기업] AI/자율주행 플랫폼 IT서비스기획(웹/앱),(주)키스템프그룹,등록일 23/10/10,~ 10/17(화),서울 서초구,경력 7~17년,대졸↑,정규직,,"웹개발, 프론트엔드, IT컨설팅, SI개발, 모델링 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46727462&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[SWM] 자율주행 전장 HW 개발 [신입/경력] 모집,(주)에스더블유엠,수정일 23/09/22,~ 10/21(토),경기 안양시 동안구,신입·경력,대졸↑,정규직,,"자율주행, 임베디드, H/W, 전장설계, PCB 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46407439&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
자율주행 및 자동차 가상 시뮬레이션 (신입),아이피지오토모티브코리아(유),수정일 23/09/14,채용시,서울 송파구,신입,대졸↑,정규직,,"자율주행, 기술연구, 메카트로닉스, 자동차, 메카트로닉스 외 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46578731&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[로봇개발본부] 자율주행 로봇 S/W 개발팀 모집,(주)트위니,수정일 23/10/04,상시채용,대전 유성구,경력무관,학력무관,정규직,,"자율주행, 데이터라벨링, 딥러닝, 머신러닝, 알고리즘 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686801&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
자율주행물류로봇 운영 기술자 채용,명세씨엠케이(주),수정일 23/10/05,~ 11/03(금),경기 과천시,신입·경력,초대졸↑,정규직,,"자율주행, 기술지원, IT컨설팅, 솔루션, 자율주행 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46695432&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[베스텔라랩] 자율주행 연구원(경기/대구)(전문연구요원가능),(주)베스텔라랩,수정일 23/09/26,~ 10/16(월),경기전체,경력 2~15년,초대졸↑,정규직,,"데이터분석가, 백엔드/서버개발, 앱개발, 웹개발, 딥러닝 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46654595&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
강릉시 자율주행차량운영 연구원 모집 (자율차운영팀),(주)에스유엠,수정일 23/10/12,~ 11/10(금),강원 강릉시,경력무관,학력무관,정규직·계약직,,"자율주행, 자율주행, 연구원, 소프트웨어개발 수정일 23/10/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46548959&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[ADAS Validation] 자율주행 / ADAS 경력 및 신입 연구원 채용,이인텔리전스(주),수정일 23/08/30,채용시,대구 북구,경력무관,고졸↑,정규직·계약직,,"자율주행, QA/테스터, R&D, 기술연구, SQA 외 수정일 23/08/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46362644&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
"인공지능 자율주행 로봇 - 소프트웨어 (로봇, ROS) 개발자 채용",(주)인티그리트,등록일 23/10/04,~ 11/03(금),서울 강남구,신입·경력,학력무관,정규직,,"데이터분석가, S/W, AI(인공지능), Linux, OpenGL 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686256&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[사세확장 충원] 자율주행차 운영 및 데이터 관리(평촌),(주)오토노머스에이투지,등록일 23/10/05,채용시,경기 안양시 동안구,경력무관,초대졸↑,계약직,250 (면접 후 협의),"자율주행, 데이터분석가, 유지보수, 자율주행, R&D 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46694640&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
자율주행 로봇 S/W 개발자 모집,케이로보컴퍼니 주식회사,등록일 23/09/24,~ 10/24(화),서울 강서구,신입,학력무관,정규직,,"앱개발, 웹개발, 유지보수, S/W, Android 외 등록일 23/09/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46642396&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
로봇 제어 ROS/ROS2 자율주행로봇 연구 개발,(주)러셀로보틱스,등록일 23/10/10,~ 11/09(목),서울 영등포구,신입·경력,학력무관,정규직,,"로봇엔지니어, 메카트로닉스, 제조업 회사본사 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46730052&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[실내자율주행로봇 연구개발] 로봇S/W 및 Front-End,(주)로보티즈,수정일 23/10/05,~ 10/31(화),서울 강서구,경력무관,대졸↑,정규직·전문연구요원,,"웹개발, 프론트엔드, S/W, 미들웨어, 알고리즘 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46491189&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[실내자율주행로봇 연구개발] 로보틱스 소프트웨어 개발,(주)로보티즈,수정일 23/09/05,~ 10/31(화),서울 강서구,경력무관,대졸↑,정규직·전문연구요원,,"S/W, 알고리즘, 임베디드, Linux, 기계 외 수정일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46512712&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
AMS사업부 기술영업 채용(자율주행/로봇),(주)유진로봇,수정일 23/10/04,~ 11/02(목),인천 연수구,경력,대졸↑,정규직,,"기술영업, 영업관리, 영업직, 솔루션기술영업, 시스템영업 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46689616&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
"[최고대우/전공불문] 배터리&전기차, 자율주행 전문 변리사 모집",특허법인 신세기,등록일 23/10/06,~ 11/05(일),서울 강남구,경력무관,대졸↑,정규직,,"변리사, 특허명세사, 특허분석, IP(지식재산권), 특허사무소 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46706867&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
유명 자율주행 관련 기업 자재관리팀 채용(군산),제이케이서치 주식회사,등록일 23/10/09,~ 11/08(수),전북 군산시,경력1년↑,고졸↑,정규직,,"자재관리, 헤드헌팅 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46717992&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[자율주행/서울] SW Perception Engineer,(주)아데코코리아,등록일 23/10/05,~ 11/04(토),서울 강남구,경력2년↑,대졸↑,정규직,,"알고리즘, 영상처리, 이미지프로세싱, 임베디드, 자율주행 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697551&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[자율주행/서울] Embedded SW Engineer,(주)아데코코리아,등록일 23/10/05,~ 11/04(토),서울 강남구,경력3년↑,대졸↑,정규직,,"임베디드, 펌웨어, S/W, C#, C++ 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697560&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[자율주행/서울] Robotics SW Engineer,(주)아데코코리아,등록일 23/10/05,~ 11/04(토),서울 성동구,경력5년↑,대졸↑,정규직,,"기술지원, 프론트엔드, 알고리즘, 임베디드, 자율주행 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697557&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[자율주행/강남] SLAM SW Engineer,(주)아데코코리아,등록일 23/10/05,~ 11/04(토),서울 서초구,경력3년↑,대졸↑,정규직,,"자율주행, 딥러닝, 알고리즘, 영상처리, C# 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697544&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[코스닥우량기업] 자율주행 임베디드 S/W,(주)맨파워코리아,등록일 23/10/06,~ 11/05(일),서울 강남구,경력5년↑,대졸↑,정규직,,"딥러닝, 미들웨어, 영상처리, 이미지프로세싱, 임베디드 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46711577&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[코스닥우량기업] 자율주행 임베디드 H/W,(주)맨파워코리아,등록일 23/10/06,~ 11/05(일),서울 강남구,경력5년↑,대졸↑,정규직,,"자율주행, 임베디드, 자율주행, H/W, 로봇설계 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46711599&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
C++ 개발자 (자율주행검증개발팀),슈어소프트테크(주),수정일 23/09/22,상시채용,경기전체,경력 1~7년,초대졸↑,정규직,,"SE(시스템엔지니어), S/W, C++, C언어, Linux 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45022466&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
크라우드 워커(자율주행 비포장 데이터 수집),(주)에스디시스템,수정일 23/08/18,채용시,경기 성남시 중원구,경력무관,초대졸↑,계약직·아르바이트,,"자율주행, AI(인공지능), 기타제조업, 제조업 회사본사 수정일 23/08/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46386536&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
ROBOT(로봇제어/자율주행) S/W 개발자-경력(5년차 이상),(주)베이리스,등록일 23/08/25,채용시,경기 성남시 수정구,경력 5~8년,대졸↑,정규직,,"자율주행, 이미지프로세싱, 임베디드, 자율주행, S/W 외 등록일 23/08/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46440904&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[자율주행 선행연구실] 기술기획 담당자 및 선행 연구원 채용,(주)에스더블유엠,수정일 23/10/05,채용시,경기 안양시 동안구,경력5년↑,대졸↑,정규직,,"자율주행, 자율주행, S/W, 연구원, R&D 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46530175&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[SWM]자율주행 임베디드 리눅스/ EPB /Micom Firmware 개발,(주)에스더블유엠,수정일 23/09/14,~ 10/21(토),경기 안양시 동안구,경력무관,학력무관,정규직,,"임베디드, 자율주행, MCU, RTOS, S/W 외 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46297729&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
자율주행 모빌리티/로봇 개발자 모집공고,(주)아이비스,수정일 23/10/05,~ 11/04(토),경기 수원시 영통구,경력3년↑,학력무관,정규직,,"자율주행, 임베디드, 자율주행, C++, C언어 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698984&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[클로봇] 자율주행 개발자(병역특례 가능) 채용,(주)클로봇,수정일 23/09/27,상시채용,경기전체,경력 2~10년,대졸↑,정규직,,"SE(시스템엔지니어), S/W, C++, C언어, Git 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45799547&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
[신입/경력] 자율주행 플랫폼 엔지니어,(주)에이스랩,수정일 23/07/10,상시채용,서울 강남구,신입·경력,대졸↑,정규직,,"SE(시스템엔지니어), 네트워크, 머신러닝, 알고리즘, 인프라 외 수정일 23/07/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45574441&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
언맨드솔루션)자율주행 SW 개발 및 운용-병역특례전문연구원가능,(주)언맨드솔루션,수정일 23/09/20,~ 11/19(일),서울 마포구,경력무관,대졸↑,정규직,,"자율주행, 임베디드, 펌웨어, 연구원, R&D 외 수정일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46620633&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
언맨드솔루션)자율주행플랫폼(전장)분야-병역특례전문연구원가능,(주)언맨드솔루션,수정일 23/09/20,~ 11/19(일),서울 마포구,경력무관,대졸↑,정규직,,"자율주행, 임베디드, 펌웨어, 연구원, R&D 외 수정일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46620626&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=db9d9e52-e652-4b38-9ae4-e96c4748c2b8
서울시 자율주행차량운영 연구원 모집 (자율차운영팀),(주)에스유엠,수정일 23/09/14,~ 11/13(월),서울 종로구,경력무관,학력무관,정규직·계약직,,"자율주행, 자율주행, 연구원, 소프트웨어개발 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46579691&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
[기술연구소] 스타트업 자율주행로봇 개발자 채용,코가로보틱스(주),수정일 23/08/21,채용시,서울 성동구,경력무관,대졸↑,정규직,,"자율주행, 백엔드/서버개발, 웹개발, 프론트엔드, 임베디드 외 수정일 23/08/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46290908&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
언맨드솔루션)자율주행 SW 개발 및 운용-병역특례전문연구원가능,(주)언맨드솔루션,수정일 23/09/20,~ 11/19(일),서울 마포구,경력무관,대졸↑,정규직,,"자율주행, 임베디드, 펌웨어, 연구원, R&D 외 수정일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46620633&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
자율주행 개발자,(주)긴트,수정일 23/09/27,상시채용,경기전체,경력 2~9년,대졸↑,정규직,,"S/W, C++, C언어, Matlab, Python 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44667745&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
[자율주행/고속성장/스타트업] HW(하드웨어) 경력 채용,(주)긴트,등록일 23/09/27,~ 10/27(금),경기 성남시 분당구,경력 2~10년,대졸↑,정규직,,"H/W, 회로설계, OrCAD, 농업, Pads 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46664699&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
자율주행 로봇 및 관제 SW 개발자,(주)트리즈엔지니어링,수정일 23/06/12,상시채용,경기전체,경력 2~10년,초대졸↑,정규직,,"SE(시스템엔지니어), S/W, Windows, C#, C++ 외 수정일 23/06/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45759969&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
언맨드솔루션)자율주행플랫폼(전장)분야-병역특례전문연구원가능,(주)언맨드솔루션,수정일 23/09/20,~ 11/19(일),서울 마포구,경력무관,대졸↑,정규직,,"자율주행, 임베디드, 펌웨어, 연구원, R&D 외 수정일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46620626&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
인공지능 자율주행 디바이스 - 하드웨어 (HW) 개발자 채용,(주)인티그리트,등록일 23/10/04,~ 11/03(금),서울 강남구,경력무관,학력무관,정규직,,"자율주행, H/W, 로봇설계, 자율주행, 회로설계 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686279&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
[지능형 로보틱스 플랫폼] 차세대 '클라우드 자율주행 솔루션',(주)인티그리트,등록일 23/10/04,~ 11/03(금),서울 강남구,경력무관,학력무관,정규직,,"데이터분석가, S/W, AI(인공지능), Linux, OpenGL 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686235&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
C++ 자율주행(AMR) 개발자 모집,로드러너(주),수정일 23/10/11,~ 11/19(일),경기 군포시,경력2년↑,대졸↑,정규직,,"자율주행, 소프트웨어개발 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46624420&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
자율주행자동차 운전석/조수석 안전요원(서귀포시 회수동),(주)라이드플럭스,수정일 23/10/11,채용시,제주 서귀포시,경력무관,초대졸↑,계약직·아르바이트,"13,200 원","QA/테스터, 자율주행, 소프트웨어개발 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46644843&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
"(국내 AI,자율주행 플랫폼 중견그룹 계열사) SAP BC Infra/SAP S",엘림써치,등록일 23/10/08,~ 11/07(화),대구 달성군,경력3년↑,대졸↑,정규직,,"자율주행, 앱개발, 웹개발, ABAP, AIX 외 등록일 23/10/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46716260&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
자율주행 F/W엔지니어,(주)알지티,수정일 23/09/13,상시채용,서울전체,신입·경력,대졸↑,정규직,,"임베디드, 펌웨어, H/W, C++, C언어 외 수정일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45542277&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=9c7dd18e-386b-4dcb-9852-3b988b1890d4
